Handedness,Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
R,"[0.4611856937408447, 0.725365161895752, -5.495228947438591e-07]","[0.4053243398666382, 0.692969799041748, -0.03565586730837822]","[0.35561299324035645, 0.6402185559272766, -0.06511527299880981]","[0.33722472190856934, 0.6119562983512878, -0.0965043157339096]","[0.3371502757072449, 0.5946409106254578, -0.1269650161266327]","[0.4092094898223877, 0.5036552548408508, -0.04095321148633957]","[0.40039074420928955, 0.39266449213027954, -0.08611910045146942]","[0.3904922902584076, 0.3297346234321594, -0.11469797044992447]","[0.39181435108184814, 0.2788814306259155, -0.1349576860666275]","[0.44962993264198303, 0.5226699113845825, -0.04888978600502014]","[0.42787396907806396, 0.4590710699558258, -0.10853908956050873]","[0.3777335584163666, 0.5391969680786133, -0.11876535415649414]","[0.36786046624183655, 0.5967090129852295, -0.11312448978424072]","[0.48739758133888245, 0.5567440986633301, -0.06263788789510727]","[0.47896119952201843, 0.4988469183444977, -0.12350709736347198]","[0.42008376121520996, 0.5730029344558716, -0.10389600694179535]","[0.40608036518096924, 0.6262215971946716, -0.07645119726657867]","[0.5165070295333862, 0.6006403565406799, -0.07963739335536957]","[0.4926329553127289, 0.566439688205719, -0.12326213717460632]","[0.44068747758865356, 0.6156386137008667, -0.10764940828084946]","[0.43126991391181946, 0.6532732248306274, -0.08619081228971481]"
R,"[0.498579204082489, 0.7789961099624634, -4.5499996303988155e-07]","[0.4025217294692993, 0.7469755411148071, 0.03231431916356087]","[0.3391242027282715, 0.6956565380096436, 0.021767614409327507]","[0.3048146665096283, 0.6517241597175598, -0.01237702276557684]","[0.31228750944137573, 0.6095657348632812, -0.0516529455780983]","[0.40153756737709045, 0.5485554933547974, 0.04760998860001564]","[0.384684681892395, 0.44446977972984314, 0.01820453256368637]","[0.365090012550354, 0.375118613243103, -0.004476970061659813]","[0.3671892583370209, 0.32341089844703674, -0.02365896664559841]","[0.4288274943828583, 0.5674079060554504, -0.0073841349221765995]","[0.3856203854084015, 0.45547768473625183, -0.061938509345054626]","[0.3243072032928467, 0.5195203423500061, -0.08480731397867203]","[0.32567334175109863, 0.5640104413032532, -0.08813150227069855]","[0.45298370718955994, 0.5864291787147522, -0.06610120087862015]","[0.41206690669059753, 0.4915027320384979, -0.12194739282131195]","[0.35290947556495667, 0.5458608269691467, -0.12693819403648376]","[0.3524353504180908, 0.5971955060958862, -0.11806270480155945]","[0.4756499230861664, 0.6117214560508728, -0.12287437915802002]","[0.4217647314071655, 0.5461231470108032, -0.1525166630744934]","[0.37370336055755615, 0.5832501649856567, -0.14715564250946045]","[0.37547942996025085, 0.6287375092506409, -0.13968729972839355]"
R,"[0.5107347369194031, 0.7854562401771545, -3.070193486109929e-07]","[0.42604905366897583, 0.7588077187538147, -0.002748457482084632]","[0.3620886206626892, 0.6999573111534119, -0.023924389854073524]","[0.3224545121192932, 0.6624135971069336, -0.055868957191705704]","[0.3233974575996399, 0.6238186955451965, -0.09008993208408356]","[0.4172840416431427, 0.5494903326034546, -0.01924866810441017]","[0.4026220440864563, 0.436164528131485, -0.06738286465406418]","[0.3902938961982727, 0.3603334426879883, -0.09921371936798096]","[0.3937428295612335, 0.3006941080093384, -0.12137766182422638]","[0.45538073778152466, 0.5639948844909668, -0.04813570901751518]","[0.40191665291786194, 0.4679111838340759, -0.1061156839132309]","[0.343595415353775, 0.5379343032836914, -0.11368194967508316]","[0.3435829281806946, 0.588829755783081, -0.10608451068401337]","[0.48693349957466125, 0.5921033620834351, -0.08142988383769989]","[0.4321611821651459, 0.5061839818954468, -0.13533389568328857]","[0.37435925006866455, 0.565987765789032, -0.1173940971493721]","[0.37625226378440857, 0.6183326244354248, -0.09185771644115448]","[0.5072160363197327, 0.6327149868011475, -0.11593779176473618]","[0.4504481554031372, 0.5684856176376343, -0.15040363371372223]","[0.4005810618400574, 0.6060903668403625, -0.13477632403373718]","[0.40132394433021545, 0.6498072743415833, -0.11518557369709015]"
L,"[0.482078492641449, 0.7983587980270386, 2.548913755617832e-07]","[0.6092953085899353, 0.7568955421447754, 0.04905237257480621]","[0.6670027375221252, 0.7009463310241699, 0.03755015879869461]","[0.7110709547996521, 0.6631974577903748, 0.0012012840015813708]","[0.7097528576850891, 0.6134721040725708, -0.03791940212249756]","[0.6172927021980286, 0.5575032234191895, 0.01980573497712612]","[0.6286024451255798, 0.4198189675807953, -0.04055408015847206]","[0.6341041326522827, 0.34893688559532166, -0.08892595022916794]","[0.6083014011383057, 0.2851475179195404, -0.11684054881334305]","[0.5728075504302979, 0.5718986392021179, -0.046753015369176865]","[0.6363438963890076, 0.4595029950141907, -0.11982458829879761]","[0.7009519934654236, 0.5314620137214661, -0.1545243263244629]","[0.7070906758308411, 0.59945148229599, -0.16337850689888]","[0.5388547778129578, 0.6028677225112915, -0.11382375657558441]","[0.6004016995429993, 0.5027801990509033, -0.18085594475269318]","[0.6703270077705383, 0.5660170316696167, -0.18529850244522095]","[0.6791155338287354, 0.6165320873260498, -0.17029477655887604]","[0.5276401042938232, 0.64093416929245, -0.17734575271606445]","[0.5930432081222534, 0.5737472772598267, -0.21769724786281586]","[0.6488510370254517, 0.6060401797294617, -0.20975330471992493]","[0.6600555181503296, 0.6419321298599243, -0.1940467655658722]"
R,"[0.522246778011322, 0.8005872964859009, -5.863700494046498e-07]","[0.41335567831993103, 0.7475817203521729, 0.09383144229650497]","[0.3421039581298828, 0.6993578672409058, 0.1026354730129242]","[0.29570508003234863, 0.6661773324012756, 0.0833376869559288]","[0.2688820958137512, 0.6215142011642456, 0.05663846433162689]","[0.41367530822753906, 0.5376009941101074, 0.04387813061475754]","[0.39450955390930176, 0.4300944209098816, 0.004884497728198767]","[0.38798269629478455, 0.35088974237442017, -0.030941346660256386]","[0.3892287015914917, 0.2893657386302948, -0.058392833918333054]","[0.4415956735610962, 0.5603498816490173, -0.029836703091859818]","[0.34412968158721924, 0.46784380078315735, -0.07231324911117554]","[0.28397470712661743, 0.5252808332443237, -0.06941776722669601]","[0.28084224462509155, 0.5726235508918762, -0.06254222989082336]","[0.4510164260864258, 0.5919401049613953, -0.10110526531934738]","[0.35600772500038147, 0.5102087259292603, -0.14866094291210175]","[0.3078271150588989, 0.5641190409660339, -0.1189470961689949]","[0.31422585248947144, 0.6168786287307739, -0.08921406418085098]","[0.45493337512016296, 0.6324397325515747, -0.1638941466808319]","[0.36288124322891235, 0.5719354152679443, -0.18039821088314056]","[0.32459554076194763, 0.6118475198745728, -0.14712604880332947]","[0.33395618200302124, 0.660893976688385, -0.12090259045362473]"
L,"[0.5419250130653381, 0.7761645913124084, 3.218667359305982e-07]","[0.6301310062408447, 0.7558885812759399, -0.02142789028584957]","[0.6764588356018066, 0.7052597403526306, -0.05513260141015053]","[0.7074317336082458, 0.6621614694595337, -0.09502968192100525]","[0.6786047220230103, 0.6119198203086853, -0.1359548568725586]","[0.6464042663574219, 0.5365667343139648, -0.05725591257214546]","[0.6444445848464966, 0.4088999927043915, -0.11317147314548492]","[0.6539246439933777, 0.34102606773376465, -0.1505701094865799]","[0.6429070234298706, 0.28154706954956055, -0.17198549211025238]","[0.5975089073181152, 0.5452386140823364, -0.07625783979892731]","[0.6174357533454895, 0.45535242557525635, -0.13370159268379211]","[0.6571077704429626, 0.5316861271858215, -0.1459229737520218]","[0.6553412675857544, 0.5977996587753296, -0.14105826616287231]","[0.554853081703186, 0.5790086984634399, -0.09839726239442825]","[0.574969470500946, 0.4952952265739441, -0.1585180014371872]","[0.6287908554077148, 0.565039873123169, -0.15375614166259766]","[0.6349829435348511, 0.6221345067024231, -0.13302530348300934]","[0.5229737758636475, 0.6233271360397339, -0.12147803604602814]","[0.5544003844261169, 0.5601450204849243, -0.16674703359603882]","[0.6014204025268555, 0.6009148955345154, -0.16134998202323914]","[0.6102359890937805, 0.6470645070075989, -0.14521028101444244]"
L,"[0.481867253780365, 0.8492366671562195, 3.3157598977595626e-07]","[0.6029857993125916, 0.8062607049942017, -0.009570997208356857]","[0.6654955148696899, 0.7305490970611572, -0.0326174721121788]","[0.7025166153907776, 0.658997118473053, -0.06810835003852844]","[0.6471520662307739, 0.6126261949539185, -0.10642434656620026]","[0.6200349926948547, 0.5706968903541565, -0.012543702498078346]","[0.6227037310600281, 0.4246727228164673, -0.05097812041640282]","[0.6375136375427246, 0.34198465943336487, -0.08575732260942459]","[0.6335561275482178, 0.2702978551387787, -0.11449562758207321]","[0.5682417154312134, 0.5806204676628113, -0.045818477869033813]","[0.5783074498176575, 0.44608157873153687, -0.10597880929708481]","[0.6264857649803162, 0.5185624957084656, -0.14147290587425232]","[0.638997495174408, 0.5841572880744934, -0.1573859006166458]","[0.522192656993866, 0.609713077545166, -0.08207974582910538]","[0.5307108163833618, 0.4851168096065521, -0.14234982430934906]","[0.596906304359436, 0.5570683479309082, -0.16170276701450348]","[0.6122111082077026, 0.6238250732421875, -0.1630549132823944]","[0.48328131437301636, 0.651287317276001, -0.12022098153829575]","[0.5107519626617432, 0.5573798418045044, -0.17161469161510468]","[0.5700662732124329, 0.597007691860199, -0.1887311041355133]","[0.5940067768096924, 0.6526436805725098, -0.19418194890022278]"
L,"[0.45647865533828735, 0.8308262825012207, 3.796785552623305e-09]","[0.6037473082542419, 0.7846400737762451, 0.07489261776208878]","[0.6712239384651184, 0.7241140604019165, 0.07854795455932617]","[0.7277966737747192, 0.6810146570205688, 0.053405795246362686]","[0.7256256937980652, 0.6286088228225708, 0.027320466935634613]","[0.6215787529945374, 0.5939472913742065, 0.0505463071167469]","[0.6540946364402771, 0.4562966823577881, 0.006300145294517279]","[0.6744627952575684, 0.41031569242477417, -0.023685546591877937]","[0.6546985507011414, 0.36936506628990173, -0.0368741974234581]","[0.5840570330619812, 0.5952001810073853, -0.02115609496831894]","[0.6356139183044434, 0.44876670837402344, -0.07409641146659851]","[0.6927797198295593, 0.5082624554634094, -0.08412325382232666]","[0.6931103467941284, 0.565171480178833, -0.07653290033340454]","[0.5516090989112854, 0.6118419766426086, -0.09246394783258438]","[0.620068371295929, 0.4926665425300598, -0.14017337560653687]","[0.6837978959083557, 0.566514253616333, -0.11770433187484741]","[0.6887701153755188, 0.6270022392272949, -0.08484495431184769]","[0.5394362211227417, 0.646484911441803, -0.15974290668964386]","[0.6039381623268127, 0.5630235075950623, -0.19168885052204132]","[0.6661038398742676, 0.6064811944961548, -0.17536519467830658]","[0.6843290328979492, 0.6570286750793457, -0.15142497420310974]"
L,"[0.4833858609199524, 0.7891172170639038, 5.541551217902452e-07]","[0.5967820286750793, 0.7526910901069641, 0.010256374254822731]","[0.6471167206764221, 0.6970536708831787, -0.013453058898448944]","[0.6816276907920837, 0.6493973731994629, -0.05680960789322853]","[0.6551603078842163, 0.5956607460975647, -0.10493835061788559]","[0.601625382900238, 0.5631446242332458, 0.0073214746080338955]","[0.6072409152984619, 0.4375668466091156, -0.039748456329107285]","[0.6239196062088013, 0.36556389927864075, -0.07911593466997147]","[0.6188358664512634, 0.30866071581840515, -0.10651779919862747]","[0.5554097890853882, 0.574731171131134, -0.0423567034304142]","[0.5769033432006836, 0.45721662044525146, -0.10639677196741104]","[0.6277570724487305, 0.5100986361503601, -0.1434147208929062]","[0.6397472620010376, 0.569788932800293, -0.15904781222343445]","[0.5184379816055298, 0.5987071990966797, -0.09614173322916031]","[0.5405943393707275, 0.49871963262557983, -0.15941116213798523]","[0.6021280884742737, 0.5486888289451599, -0.17973974347114563]","[0.6131138801574707, 0.6017495393753052, -0.1815723031759262]","[0.494051992893219, 0.6273614764213562, -0.1504380702972412]","[0.5284512042999268, 0.5580316781997681, -0.20096945762634277]","[0.5803159475326538, 0.5871886014938354, -0.21561837196350098]","[0.5960450172424316, 0.6307829022407532, -0.2197416126728058]"
L,"[0.4549054503440857, 0.8111093044281006, -6.055253152226214e-07]","[0.5219212174415588, 0.7150813937187195, 0.17808088660240173]","[0.5741466283798218, 0.6524335741996765, 0.23054657876491547]","[0.6394248008728027, 0.6206585168838501, 0.25292450189590454]","[0.7023782134056091, 0.5999442338943481, 0.27235478162765503]","[0.5669106245040894, 0.5435800552368164, 0.07144550234079361]","[0.5696386694908142, 0.4183725118637085, 0.06158328428864479]","[0.578437864780426, 0.34024354815483093, 0.054846134036779404]","[0.5857993364334106, 0.2813739478588104, 0.057284459471702576]","[0.5710656046867371, 0.5599403977394104, -0.007770029827952385]","[0.6783019304275513, 0.4827944338321686, 0.015806429088115692]","[0.7247992753982544, 0.5282008051872253, 0.0652381181716919]","[0.7286295890808105, 0.5749595165252686, 0.10282980650663376]","[0.586706280708313, 0.5995853543281555, -0.0707007348537445]","[0.7028070688247681, 0.516207754611969, -0.052752673625946045]","[0.7430081367492676, 0.5623987913131714, 0.011849455535411835]","[0.7339901924133301, 0.6072423458099365, 0.0620451420545578]","[0.6230936050415039, 0.6481224894523621, -0.11661919206380844]","[0.7100259065628052, 0.5984156727790833, -0.0843375027179718]","[0.738923192024231, 0.6262660026550293, -0.02151103876531124]","[0.7309603095054626, 0.6619154810905457, 0.03015008009970188]"
L,"[0.48832616209983826, 0.8280614018440247, 5.915681526857952e-07]","[0.616439163684845, 0.783027172088623, 0.03190954774618149]","[0.6713430285453796, 0.7232140302658081, 0.016033237800002098]","[0.703612744808197, 0.6718539595603943, -0.02504267543554306]","[0.6794319748878479, 0.6168676614761353, -0.07192811369895935]","[0.6257073283195496, 0.5790722966194153, 0.03802328556776047]","[0.6268508434295654, 0.44486862421035767, -0.00838889554142952]","[0.6423247456550598, 0.36206695437431335, -0.05181245505809784]","[0.6371459364891052, 0.29840487241744995, -0.08278016746044159]","[0.5750621557235718, 0.5922784209251404, -0.024563409388065338]","[0.6048257350921631, 0.4710071384906769, -0.08958568423986435]","[0.6551706790924072, 0.5310838222503662, -0.13156969845294952]","[0.66571444272995, 0.5972176790237427, -0.1498577892780304]","[0.5355581045150757, 0.6165309548377991, -0.09067746251821518]","[0.566797137260437, 0.5136536359786987, -0.15677839517593384]","[0.6286280155181885, 0.568587064743042, -0.17839685082435608]","[0.6411440968513489, 0.6257181763648987, -0.179373100399971]","[0.5141454935073853, 0.6455929279327393, -0.1553640067577362]","[0.5555372834205627, 0.574307918548584, -0.20370523631572723]","[0.6069959998130798, 0.6064014434814453, -0.2131327986717224]","[0.6238220930099487, 0.6513832807540894, -0.21294115483760834]"
R,"[0.449287086725235, 0.8248299360275269, 5.2635769520748e-08]","[0.3707446753978729, 0.7996820211410522, -0.054922815412282944]","[0.3226134777069092, 0.7330009937286377, -0.09205584973096848]","[0.32959696650505066, 0.670806884765625, -0.12770584225654602]","[0.38056206703186035, 0.6312129497528076, -0.16109153628349304]","[0.34664127230644226, 0.5527184009552002, -0.04782743752002716]","[0.3437539339065552, 0.42955419421195984, -0.10125915706157684]","[0.3438183665275574, 0.3468419909477234, -0.14095035195350647]","[0.351907342672348, 0.27828946709632874, -0.17077089846134186]","[0.40949198603630066, 0.5601627230644226, -0.0493561252951622]","[0.4235202670097351, 0.4678431749343872, -0.11578655987977982]","[0.3946384787559509, 0.539110004901886, -0.13369551301002502]","[0.3761140704154968, 0.5945718884468079, -0.13163119554519653]","[0.46506908535957336, 0.5907779932022095, -0.058676641434431076]","[0.48845815658569336, 0.5164645314216614, -0.11736315488815308]","[0.44587746262550354, 0.5841506719589233, -0.10479770600795746]","[0.4205189347267151, 0.6369643807411194, -0.08198359608650208]","[0.5082229375839233, 0.6415576934814453, -0.07405336946249008]","[0.5137208700180054, 0.5884218811988831, -0.12026085704565048]","[0.47077810764312744, 0.6312365531921387, -0.11474446952342987]","[0.44418027997016907, 0.6719950437545776, -0.10027280449867249]"
R,"[0.5451110005378723, 0.8479119539260864, -6.17803493696556e-07]","[0.42667630314826965, 0.7936776876449585, 0.011188860051333904]","[0.3494117259979248, 0.7237658500671387, -0.0015096203424036503]","[0.29123586416244507, 0.6737908720970154, -0.02334810420870781]","[0.24920645356178284, 0.6405246257781982, -0.048401668667793274]","[0.43320927023887634, 0.5426862835884094, -0.01384197548031807]","[0.3998372554779053, 0.41372424364089966, -0.055000901222229004]","[0.3823867440223694, 0.333074688911438, -0.08351799845695496]","[0.3851768970489502, 0.26288485527038574, -0.10492762923240662]","[0.46486595273017883, 0.556652307510376, -0.0394199974834919]","[0.3164815902709961, 0.4632091224193573, -0.08808518201112747]","[0.24552610516548157, 0.5453536510467529, -0.08267562091350555]","[0.26122093200683594, 0.6076562404632568, -0.06936410069465637]","[0.47077780961990356, 0.5927999019622803, -0.06764380633831024]","[0.3276688754558563, 0.501741886138916, -0.12505289912223816]","[0.26479071378707886, 0.5822951197624207, -0.09827803075313568]","[0.28632110357284546, 0.6479889154434204, -0.06488964706659317]","[0.4646607041358948, 0.6479228734970093, -0.0940195843577385]","[0.3346766233444214, 0.5796118974685669, -0.12697161734104156]","[0.2857159972190857, 0.6319423317909241, -0.10375647991895676]","[0.3036929965019226, 0.689684271812439, -0.0778457373380661]"
R,"[0.5190319418907166, 0.7557153105735779, -1.0738546052380116e-07]","[0.43443575501441956, 0.7402555346488953, -0.01596362143754959]","[0.3720494508743286, 0.684650182723999, -0.03585343062877655]","[0.3341667056083679, 0.6396031379699707, -0.06301375478506088]","[0.33746251463890076, 0.5993247032165527, -0.09022139757871628]","[0.42985886335372925, 0.549629271030426, -0.012019479647278786]","[0.4137718081474304, 0.4433131814002991, -0.04589826986193657]","[0.3977803587913513, 0.37765344977378845, -0.06575574725866318]","[0.39717793464660645, 0.32772761583328247, -0.07984109222888947]","[0.45824378728866577, 0.5584515929222107, -0.031527452170848846]","[0.40481477975845337, 0.4573153853416443, -0.08387362957000732]","[0.3502576947212219, 0.5125679969787598, -0.09393604844808578]","[0.34815508127212524, 0.5625708103179932, -0.08663781732320786]","[0.4850977659225464, 0.578424870967865, -0.05619686096906662]","[0.4381188750267029, 0.485032320022583, -0.10802467912435532]","[0.3789771795272827, 0.536733865737915, -0.1012663021683693]","[0.37417420744895935, 0.5888540148735046, -0.08169160783290863]","[0.5059869885444641, 0.6106246113777161, -0.08302432298660278]","[0.45341598987579346, 0.5453753471374512, -0.12124625593423843]","[0.40295374393463135, 0.5796569585800171, -0.11735545098781586]","[0.3947555422782898, 0.625652015209198, -0.10450112819671631]"
L,"[0.5473273396492004, 0.7715765237808228, 4.804717832485039e-07]","[0.6168797612190247, 0.7594876289367676, -0.06405780464410782]","[0.6539525389671326, 0.7055414319038391, -0.1115914061665535]","[0.662065327167511, 0.6588545441627502, -0.15832233428955078]","[0.6165944337844849, 0.6221031546592712, -0.20179826021194458]","[0.6335806846618652, 0.5337017178535461, -0.064335897564888]","[0.6292381286621094, 0.42960163950920105, -0.11636847257614136]","[0.6370755434036255, 0.355826735496521, -0.1483810991048813]","[0.630446195602417, 0.2987300455570221, -0.17030474543571472]","[0.5736254453659058, 0.5409329533576965, -0.06622283160686493]","[0.5773481130599976, 0.4838862419128418, -0.1339981108903885]","[0.6037898063659668, 0.5645735859870911, -0.15057595074176788]","[0.6201235055923462, 0.6065118908882141, -0.14802686870098114]","[0.5259208083152771, 0.5671162009239197, -0.07642827928066254]","[0.5337557196617126, 0.527072548866272, -0.1448107808828354]","[0.5725308656692505, 0.6027169823646545, -0.14155185222625732]","[0.588698148727417, 0.6397362947463989, -0.12422501295804977]","[0.4854332208633423, 0.6052870750427246, -0.09307880699634552]","[0.5094214081764221, 0.5861597061157227, -0.14370693266391754]","[0.5426105856895447, 0.6355756521224976, -0.14399375021457672]","[0.5581393241882324, 0.6635497808456421, -0.13456867635250092]"
R,"[0.5538120865821838, 0.824901819229126, -7.614842729708471e-07]","[0.4232923984527588, 0.7731006741523743, 0.1056104227900505]","[0.36033815145492554, 0.7224528789520264, 0.12927977740764618]","[0.30814167857170105, 0.6805312037467957, 0.11840540170669556]","[0.26516592502593994, 0.6370453834533691, 0.09950590133666992]","[0.4246571660041809, 0.5685973763465881, 0.11474311351776123]","[0.36149489879608154, 0.46442317962646484, 0.10561810433864594]","[0.3159152567386627, 0.44279944896698, 0.09543111175298691]","[0.302662193775177, 0.44387149810791016, 0.08511730283498764]","[0.44085580110549927, 0.5747218132019043, 0.03035891242325306]","[0.3496423661708832, 0.4591256380081177, -0.003978924360126257]","[0.28373539447784424, 0.5167004466056824, -0.01460213027894497]","[0.28203126788139343, 0.5692293047904968, -0.015012924559414387]","[0.45397037267684937, 0.5951800346374512, -0.05265394225716591]","[0.36176633834838867, 0.49723610281944275, -0.08900373429059982]","[0.30730634927749634, 0.5623952150344849, -0.07295209914445877]","[0.3164237439632416, 0.620969295501709, -0.053735990077257156]","[0.45893508195877075, 0.6312308311462402, -0.1283974051475525]","[0.3706076443195343, 0.562531590461731, -0.13758429884910583]","[0.325700968503952, 0.6087856888771057, -0.11398477107286453]","[0.3385494649410248, 0.6641971468925476, -0.09672380983829498]"
R,"[0.44333022832870483, 0.810840368270874, -1.605166204399211e-07]","[0.37956979870796204, 0.7520663738250732, -0.060804739594459534]","[0.36357319355010986, 0.6790533661842346, -0.09237570315599442]","[0.4156873822212219, 0.6194220781326294, -0.1191466823220253]","[0.47727808356285095, 0.5840208530426025, -0.1426360309123993]","[0.3910772502422333, 0.5365217924118042, -0.04297993332147598]","[0.38584452867507935, 0.428720086812973, -0.07665663957595825]","[0.3897203505039215, 0.3616024851799011, -0.10206594318151474]","[0.3946559429168701, 0.3067520558834076, -0.12361501157283783]","[0.4555283188819885, 0.5469017028808594, -0.03550782427191734]","[0.49111178517341614, 0.4521958529949188, -0.07592780143022537]","[0.4772929251194, 0.5209751129150391, -0.08804451674222946]","[0.46227604150772095, 0.5660682916641235, -0.0889207273721695]","[0.5076417326927185, 0.5764807462692261, -0.03548695892095566]","[0.5488994717597961, 0.4927857220172882, -0.07640960812568665]","[0.5271740555763245, 0.5477999448776245, -0.07000601291656494]","[0.5008217096328735, 0.5909221172332764, -0.05776894465088844]","[0.5444978475570679, 0.6214851140975952, -0.04158260300755501]","[0.5724904537200928, 0.5531095862388611, -0.07656676322221756]","[0.5499483942985535, 0.583234429359436, -0.07436923682689667]","[0.5202882289886475, 0.6208113431930542, -0.06704609841108322]"
R,"[0.5403652787208557, 0.8575496673583984, -4.814182830159552e-07]","[0.3924788534641266, 0.7869420051574707, 0.08933515846729279]","[0.31945425271987915, 0.730654776096344, 0.08921186625957489]","[0.2634296417236328, 0.6867639422416687, 0.059602223336696625]","[0.22324439883232117, 0.634567379951477, 0.020007412880659103]","[0.41507309675216675, 0.5503279566764832, 0.04260314255952835]","[0.3800985813140869, 0.4229419231414795, 0.0006980838952586055]","[0.3678145408630371, 0.33476006984710693, -0.038820166140794754]","[0.37069612741470337, 0.2620048522949219, -0.06974497437477112]","[0.44340044260025024, 0.5683417320251465, -0.034230057150125504]","[0.31603842973709106, 0.45885682106018066, -0.07716690748929977]","[0.24622052907943726, 0.5302708148956299, -0.07227873057126999]","[0.24881984293460846, 0.5846366882324219, -0.06374841183423996]","[0.453774094581604, 0.6061385869979858, -0.10913307219743729]","[0.326886385679245, 0.5036638975143433, -0.1589019000530243]","[0.2673169672489166, 0.5744686126708984, -0.12623800337314606]","[0.2783913016319275, 0.639303982257843, -0.09400931745767593]","[0.4548104703426361, 0.6625106930732727, -0.17626820504665375]","[0.34185582399368286, 0.5836527347564697, -0.19708336889743805]","[0.29124635457992554, 0.6329960823059082, -0.1603667140007019]","[0.30108708143234253, 0.6943492293357849, -0.13039137423038483]"
R,"[0.5381146669387817, 0.7628816366195679, -1.8828221470812423e-07]","[0.42927685379981995, 0.7238198518753052, 0.07429514080286026]","[0.37180349230766296, 0.6821193099021912, 0.07411354035139084]","[0.33627909421920776, 0.649713933467865, 0.047022745013237]","[0.30263668298721313, 0.60914146900177, 0.011419275775551796]","[0.4313017427921295, 0.5436102747917175, 0.036510057747364044]","[0.41122567653656006, 0.4462822377681732, 0.003187508089467883]","[0.40137502551078796, 0.374489963054657, -0.02332416921854019]","[0.40355855226516724, 0.32088208198547363, -0.04398230090737343]","[0.45496004819869995, 0.5622799396514893, -0.03511819615960121]","[0.37723296880722046, 0.469795286655426, -0.08571465313434601]","[0.32392334938049316, 0.5295372605323792, -0.08854572474956512]","[0.3261982202529907, 0.5782235264778137, -0.0802699401974678]","[0.4739961326122284, 0.5883417725563049, -0.10519061237573624]","[0.3938307762145996, 0.5050777792930603, -0.16004057228565216]","[0.349714994430542, 0.5617632269859314, -0.13676796853542328]","[0.35822123289108276, 0.6182474493980408, -0.10788468271493912]","[0.48484861850738525, 0.6225211024284363, -0.1689319908618927]","[0.4126545786857605, 0.5631670951843262, -0.19351021945476532]","[0.3724789619445801, 0.6025606989860535, -0.16513334214687347]","[0.37813299894332886, 0.6547245979309082, -0.1403464376926422]"
R,"[0.47496297955513, 0.881919264793396, -2.932438292191364e-07]","[0.3803184926509857, 0.8351981043815613, -0.05249661207199097]","[0.3096519708633423, 0.7561813592910767, -0.0964847281575203]","[0.2774084806442261, 0.685111403465271, -0.144047349691391]","[0.3303200602531433, 0.6423873901367188, -0.18877211213111877]","[0.35564127564430237, 0.5690263509750366, -0.03945550695061684]","[0.3451426327228546, 0.4212690591812134, -0.10114730149507523]","[0.33433863520622253, 0.326567679643631, -0.14443103969097137]","[0.34387433528900146, 0.2500077486038208, -0.17706577479839325]","[0.41138148307800293, 0.5803332328796387, -0.04684881493449211]","[0.4069717526435852, 0.4621289372444153, -0.11806844919919968]","[0.3543277680873871, 0.5532349348068237, -0.13473528623580933]","[0.3405982553958893, 0.6154679656028748, -0.13203352689743042]","[0.4675753116607666, 0.6110701560974121, -0.06385963410139084]","[0.47019970417022705, 0.5046205520629883, -0.12767449021339417]","[0.4065610468387604, 0.5814754962921143, -0.11467041075229645]","[0.38546085357666016, 0.6474990248680115, -0.09175008535385132]","[0.5116699934005737, 0.6600649952888489, -0.08723390847444534]","[0.4946034848690033, 0.5843698978424072, -0.13390322029590607]","[0.43465450406074524, 0.6326597929000854, -0.12811504304409027]","[0.41427016258239746, 0.6891703009605408, -0.11484293639659882]"
L,"[0.44883349537849426, 0.8180719017982483, -4.897521677094119e-08]","[0.5823286175727844, 0.7640285491943359, 0.058678239583969116]","[0.652454137802124, 0.7028998136520386, 0.04962379112839699]","[0.7073537111282349, 0.6713794469833374, 0.01607091724872589]","[0.7041107416152954, 0.6323237419128418, -0.019702568650245667]","[0.596961259841919, 0.5535638928413391, 0.004976295400410891]","[0.6072896718978882, 0.42103463411331177, -0.049864839762449265]","[0.6097926497459412, 0.3419545888900757, -0.09021542221307755]","[0.5889421701431274, 0.268421471118927, -0.11529360711574554]","[0.5485307574272156, 0.5635643005371094, -0.06248705834150314]","[0.6187987327575684, 0.455938458442688, -0.12359565496444702]","[0.6739107370376587, 0.5192287564277649, -0.13789820671081543]","[0.6763314604759216, 0.5774770975112915, -0.13578958809375763]","[0.5136609077453613, 0.5983792543411255, -0.1280403733253479]","[0.6053944230079651, 0.5009574890136719, -0.1840859353542328]","[0.6722026467323303, 0.576453447341919, -0.16569998860359192]","[0.6782240867614746, 0.6392080783843994, -0.13792885839939117]","[0.5042711496353149, 0.648341715335846, -0.19016531109809875]","[0.5945860147476196, 0.5802261233329773, -0.22650285065174103]","[0.6508344411849976, 0.6198676228523254, -0.2090257704257965]","[0.6668095588684082, 0.6641294956207275, -0.18643614649772644]"
